"uid","y"
19813,1
12604,1
7606,1
10523,1
13025,0
18352,1
15132,1
12984,0
15036,1
11546,1
15777,1
341,0
14339,1
18215,1
4795,1
5183,1
7030,1
12021,1
12121,1
5148,1
15737,1
7642,1
947,1
5174,1
9612,0
4548,0
19411,1
5100,1
12973,1
17805,1
2948,1
824,1
14086,1
5897,1
11637,1
323,1
7784,1
16419,1
2925,1
878,1
3205,1
9568,1
19878,1
17081,0
11352,1
11595,1
3201,0
8353,1
11718,1
6428,1
15025,1
6519,0
16918,1
3240,1
7142,1
4001,1
3252,1
8891,1
11503,1
18976,1
10904,1
15183,1
19565,1
3227,0
6919,0
12830,1
2364,1
19108,0
16339,1
7683,1
18968,1
11515,1
13866,1
15494,1
13821,1
15072,1
217,1
11820,1
14777,1
8775,1
3480,0
11099,1
2173,1
15796,1
2469,1
14972,1
3941,1
19704,1
9555,0
16175,1
14247,1
10065,1
7894,1
9031,0
5219,1
4639,1
19535,1
94,1
17181,1
14851,1
18175,1
14248,1
13208,0
8475,1
8966,1
11385,1
6622,1
10223,1
15636,1
6329,1
14792,1
782,1
14286,1
18087,1
9619,1
5728,1
18158,1
1819,1
8716,1
7691,1
12228,1
4109,1
4390,1
16310,1
9078,1
16708,1
3926,1
17018,1
18967,0
804,0
385,1
12662,1
11522,1
622,1
10034,1
10593,1
13210,1
10426,1
15241,0
19363,1
12864,1
2167,1
4700,1
4870,0
17114,1
17038,1
17870,1
8983,1
11652,1
8154,1
14347,0
16691,1
14205,1
12280,1
18717,1
6051,1
2773,0
16542,1
5200,1
16965,1
5503,1
1937,1
14105,1
4249,1
1871,1
3790,1
9307,1
3383,1
7752,1
8884,1
5095,1
104,1
5981,1
2976,1
11758,1
4629,1
19997,1
13361,1
1945,1
725,1
14916,1
15205,1
11748,1
16598,1
19679,1
8594,1
10594,1
10125,1
13950,1
3023,1
177,1
9700,1
18432,0
10433,1
7497,1
18019,1
2161,1
6820,1
11294,1
12708,1
12193,1
10047,1
1294,1
15279,1
2496,1
10713,0
16938,1
14682,0
1922,1
6097,1
3099,1
19526,1
13053,1
11721,1
4899,1
450,1
12038,1
19205,1
1335,1
8423,1
19191,1
14231,0
6267,1
6213,1
2740,1
11575,1
19688,1
9630,1
3815,1
13161,1
16035,1
9940,1
13292,1
13862,1
16353,1
3493,1
17244,1
9981,1
6336,1
17750,1
12770,1
6729,1
19001,1
4062,1
17340,1
3510,1
11051,1
11783,1
6173,1
7038,1
3086,1
1751,1
12499,1
3842,1
5498,1
19684,1
6909,0
14400,1
227,0
4115,1
8864,1
7258,1
2995,1
17374,1
15326,0
14250,1
15957,1
3442,1
3632,1
9332,1
16495,1
5500,1
14049,1
13729,1
4536,1
18286,1
18943,1
8642,1
18767,1
7335,1
5033,1
5536,1
12298,1
18470,1
6255,1
14375,1
7739,1
2334,1
8476,0
5075,1
14128,1
7277,1
12640,1
12151,0
12854,1
10068,1
124,1
17209,0
17044,1
14354,1
18435,1
12337,0
18438,1
7778,1
8741,1
1878,1
8563,1
4956,1
1874,1
1805,1
18207,0
6175,1
8271,1
10386,1
243,1
17938,1
15677,0
10506,1
1012,1
16845,0
9834,1
7902,1
16517,1
2287,1
17201,1
3208,1
12351,1
11386,1
11147,1
17804,1
13363,1
18791,1
2190,1
9746,1
9854,0
10762,1
283,1
10784,1
11443,1
16194,1
13943,0
19776,1
4324,1
11672,1
11581,1
8781,1
17617,1
17849,1
3158,1
7550,1
11118,1
7063,1
12686,1
12176,1
18229,1
17463,1
11697,1
11382,1
6487,1
18795,1
6869,1
2837,1
17180,1
12011,1
5413,1
14956,1
13711,1
1265,1
3463,1
4513,0
19011,1
12954,1
11239,1
11362,1
12781,1
16982,1
3407,1
13155,1
4847,1
7937,1
7206,0
14197,1
14442,0
15495,1
9256,1
185,1
3762,1
19721,1
345,1
5059,1
9290,1
786,1
14186,1
18995,1
2389,1
17877,1
9044,1
6398,1
2915,1
952,1
14035,1
19576,1
9414,1
5622,1
3001,1
12915,1
9522,1
721,1
16679,1
14712,1
14459,1
19732,1
19979,1
1302,1
15964,1
11234,1
4415,1
1957,1
15309,1
8203,1
12180,1
9004,1
7343,0
6008,1
6343,1
2246,1
13491,1
6709,1
4027,1
10812,1
6601,1
16962,1
18408,1
408,1
4467,1
18480,1
11430,1
9788,1
8600,1
4557,1
4729,1
2435,1
3223,1
6737,1
7869,1
11636,1
5318,1
15341,1
7124,1
18448,1
18518,1
11741,1
8710,1
8591,1
10945,1
10813,1
14209,1
5648,1
4520,1
10821,1
9771,1
13835,1
4257,1
18001,1
14223,1
4848,0
8883,1
17665,1
12907,1
12946,0
9989,1
19395,1
17162,1
3591,1
12230,1
16233,1
8584,1
17781,0
17279,1
410,1
8121,0
17387,1
16329,1
3007,1
633,1
6903,1
19710,1
211,1
11255,1
15743,1
13553,1
5755,1
15946,1
1775,1
5478,1
19580,0
13811,1
5483,1
13479,1
10501,1
15356,1
17662,1
1852,1
4566,1
4936,1
6223,1
10066,1
15478,1
4286,1
676,1
5591,1
13742,1
14946,1
13763,1
14486,1
5438,1
13097,1
13615,1
689,0
13502,1
12906,1
2619,0
5187,1
15533,1
10393,0
2601,0
9192,1
17335,1
15404,1
514,1
2365,1
18691,0
13991,0
1868,1
18539,1
14177,1
11773,0
16623,1
4524,1
19766,1
1729,0
11326,1
5745,1
16094,1
18258,0
5603,1
14216,0
6887,1
1518,1
18574,1
14674,1
16818,1
5832,0
12807,0
4049,1
12714,1
12592,1
6582,1
16584,1
12412,1
8007,0
16607,1
12241,1
19242,1
14768,1
4793,1
9576,1
11220,1
4739,0
19444,0
6099,1
16240,1
12511,1
6628,1
18468,1
6419,1
17255,1
3022,1
3764,1
3142,1
8102,1
19170,1
4424,1
9260,1
3747,1
19154,1
4906,1
9161,1
9005,1
176,1
14512,1
4733,1
15560,1
4697,1
19974,1
6667,1
7339,1
13171,1
13642,1
15090,0
6073,0
12479,1
15312,1
3308,1
10717,1
18188,1
1007,1
12258,1
19627,1
10327,1
12728,1
3148,0
15422,1
18007,1
6882,1
11572,1
18289,1
12966,1
5546,1
981,1
18583,1
16557,1
2626,1
19028,1
17546,1
13985,0
13575,1
7728,1
17190,1
16873,1
18839,1
8263,1
17894,1
5284,1
12729,1
234,1
19889,0
2591,0
3100,1
19729,1
4264,1
6360,0
14928,0
7713,1
15867,1
1911,1
13457,1
12572,0
16355,1
12425,1
15604,1
12340,1
1104,1
4813,1
18114,1
7310,1
15244,1
19518,1
3902,1
8898,0
11533,1
8274,1
19689,1
5514,1
18527,1
17869,0
10371,1
8530,1
9504,1
5645,1
18561,1
3594,1
11949,1
10276,0
19047,1
17600,1
16479,1
18513,1
1250,1
18852,1
16915,1
8418,1
16201,1
18340,1
6387,1
19818,0
16308,1
14419,1
3554,1
8791,0
10455,1
12582,1
12048,1
12186,1
18084,1
16101,0
478,1
8205,1
9124,1
1745,1
8422,1
10998,1
6024,1
17300,1
11622,1
11035,1
17323,1
16935,1
12897,1
7056,1
10571,1
4388,1
17582,1
4942,1
5789,1
3182,1
16668,1
9426,1
11795,1
11091,1
8072,1
2318,1
16881,1
8357,1
1490,1
10761,1
17575,1
12625,1
13444,1
9415,1
2797,1
3294,1
14770,1
4779,1
3286,1
7442,1
8035,1
4454,1
14477,1
17409,1
15290,1
8169,1
19921,1
5106,1
897,1
2215,1
6572,0
19316,1
14598,0
9036,1
15555,0
6507,1
8301,1
9361,1
4712,1
17350,1
2394,1
14421,1
15686,0
17491,1
16604,1
18008,1
12924,1
9566,0
5878,1
19169,1
11388,1
10696,1
4970,0
15753,1
1289,1
15040,1
15730,1
15243,1
14541,1
158,1
16311,1
861,1
18427,1
13401,1
5672,1
5831,1
5639,1
18897,1
6490,1
7901,1
12555,1
10230,1
10401,0
1832,1
14220,1
8278,1
2038,1
4094,1
11677,1
13628,1
15250,1
4250,1
6477,1
5485,1
15246,1
9673,1
7054,1
7991,0
12811,0
7850,1
8855,1
9022,1
13724,1
6480,1
7084,1
4382,1
17184,1
11715,1
364,1
13019,1
8796,1
6518,1
7489,1
7897,0
16,1
17640,1
751,1
3515,1
1481,1
8292,1
14546,1
17585,1
3053,1
19320,1
5127,1
16121,1
3569,1
13092,1
14330,1
8114,1
16509,1
15734,1
18262,1
10473,1
13659,0
9191,1
12017,1
17364,1
5038,1
19598,1
1726,0
15393,1
16816,1
17185,1
8449,1
13764,1
2386,1
12646,0
3848,1
10708,1
2823,1
2077,1
9631,1
13259,1
19103,0
3159,1
16326,1
11148,1
9906,1
15016,1
3745,1
11230,1
1074,1
1156,1
9099,0
11098,1
13850,1
1895,1
9897,0
9353,1
6929,1
82,1
11690,1
1848,1
2314,1
14489,1
9542,1
11667,1
15630,1
2397,1
3940,1
12883,1
18582,1
4692,1
9324,1
2115,1
7389,1
15122,1
17384,1
6678,1
3005,1
19960,1
797,1
7930,1
15335,1
17248,1
10577,0
3393,0
602,1
18068,1
13890,1
19133,1
10101,0
3854,1
19465,1
7048,1
712,1
13074,1
9157,1
15715,1
18618,1
5067,1
4124,1
19193,1
393,0
2764,0
1111,0
14257,1
9609,1
18684,1
15184,1
12493,1
19171,0
2952,1
1263,1
2600,1
18857,0
9528,1
2051,1
19309,1
3320,1
17215,1
5963,1
6163,1
5432,1
13999,1
7898,0
14553,1
1697,1
7543,1
8127,1
5361,1
16969,1
16152,1
16527,1
7533,1
12648,1
3391,1
13739,1
13254,0
5617,1
15167,0
1434,1
7891,1
5712,1
14077,0
7075,1
986,0
15589,1
13337,0
14996,1
17415,1
688,1
13599,0
18365,1
15171,1
1900,1
8817,1
12138,1
17807,1
18453,1
9833,1
3963,1
5856,1
18246,1
3792,1
6269,1
542,1
16992,1
10458,1
13396,1
19906,1
13518,1
12999,1
14309,0
8066,1
18240,1
13550,1
12877,1
18505,1
13649,1
7909,0
6819,1
15512,1
8468,1
11649,0
14892,1
14846,1
113,1
4648,1
19383,0
7465,1
17502,0
11293,1
15468,1
17394,1
13600,1
12107,1
19982,1
16826,1
12128,1
14791,1
19874,1
9355,1
12656,1
664,1
17919,1
10359,1
7633,0
17151,1
5942,1
12754,1
2853,1
12491,1
5018,1
15405,1
10929,1
2661,0
10081,1
6388,1
4995,1
6258,1
2913,0
2097,1
19012,1
8820,0
9948,1
6972,1
10627,1
17299,1
3879,1
18451,1
4396,1
71,1
18496,1
8937,1
572,1
418,1
8874,1
14984,1
12963,1
15123,1
9988,1
1134,1
6348,1
12173,1
15766,1
888,1
3266,1
5941,1
15685,1
5470,1
12879,1
15782,1
12943,1
3918,1
13892,1
5451,1
3914,0
5628,1
6497,1
14600,1
4620,1
15091,1
16855,0
15206,1
6598,1
19074,1
18173,1
3768,1
256,1
16983,1
547,1
8477,1
16759,1
515,1
9544,1
18223,1
3191,1
922,1
17483,1
13219,1
11730,1
13291,1
5612,1
14891,1
2302,1
12505,1
9182,1
12244,1
9796,1
15600,1
3959,0
11341,1
17451,1
18706,1
8886,1
5643,1
8415,1
3289,0
15221,0
1221,1
4414,1
5690,1
5412,0
14533,1
4337,1
17552,1
19129,0
550,1
10584,1
4345,1
4107,1
12438,1
17325,1
8227,1
12328,1
2918,1
14659,1
8842,0
14907,1
4713,1
14263,1
127,1
12785,1
6562,1
15931,1
486,1
5442,1
18613,1
5193,1
10208,1
12832,1
17732,1
17144,0
5933,1
10404,1
294,1
1183,1
13630,1
9589,1
5820,1
12679,0
10141,0
1455,1
309,1
15169,1
5040,1
14012,1
8116,1
5658,1
11540,1
14051,0
9800,1
18798,1
18711,1
58,1
16964,1
15400,1
587,1
2973,1
17028,1
15419,1
17055,1
12939,1
15035,1
14073,1
3665,1
19552,1
4282,0
1973,1
14182,1
9329,1
18735,1
9901,1
15453,0
15955,1
9750,1
9930,1
17,1
1505,1
2081,1
5132,1
7463,1
4859,1
15077,1
2593,1
7722,1
6011,1
16729,0
18191,1
16424,0
13427,1
9686,1
10284,1
6344,1
1881,1
13445,1
16009,1
14219,1
12980,1
18608,1
12448,1
8003,1
2681,1
19706,1
229,1
4022,1
5778,1
9089,1
16990,1
4504,1
3040,1
19994,0
13475,1
19489,0
18875,1
14841,1
6838,1
15755,1
10209,1
19772,1
555,1
11567,1
12548,1
14109,1
19219,1
1610,1
4357,1
4652,1
1639,1
1949,1
592,1
7159,1
14423,1
8344,1
6700,1
6524,1
2630,1
14344,1
8554,1
11513,1
11839,1
12889,1
18612,1
1232,1
13875,1
18615,1
12140,1
13501,1
2237,1
2373,1
3036,1
15578,1
3220,1
18146,1
6026,1
12422,1
17861,1
13030,0
5980,1
7192,1
13686,1
9958,1
8895,1
17354,1
18141,1
9447,1
19632,1
1587,1
16160,1
10613,1
17275,1
12622,1
3548,0
2489,1
16275,1
10163,1
3051,1
18130,1
16989,1
1563,1
1073,1
14647,1
8470,0
15678,0
6702,1
2113,0
4518,1
10865,1
3497,1
9888,1
12916,1
11723,1
14754,1
3484,1
17135,1
2577,1
3272,0
1687,1
11414,1
12545,1
17161,1
10147,0
18241,1
6826,0
3609,1
505,1
12633,1
13772,1
15245,1
1317,1
930,1
4386,1
12041,1
2573,1
19348,1
7388,1
12730,1
1796,1
4994,0
7876,1
7563,1
11805,1
12841,1
11152,0
10877,1
9855,1
14377,1
8034,1
6577,1
3997,1
16830,1
16537,0
11261,1
17722,1
7644,0
17930,1
9806,1
1692,1
297,1
9081,1
13365,1
18672,1
1246,1
2967,1
10309,1
5935,1
10432,1
11380,1
7532,1
13182,1
2982,0
2335,0
2588,1
17134,1
2522,1
4841,1
16669,1
16187,1
17977,1
11819,1
10074,1
19183,1
1107,1
6802,1
16198,1
5253,0
1461,1
783,1
17713,1
12605,0
3696,1
8759,1
16496,1
6115,1
10859,1
9718,1
11269,1
8111,1
18473,1
8858,1
13675,1
10207,0
15724,1
3604,1
11964,1
6498,1
15819,0
3824,1
1713,1
437,1
11634,1
10661,1
3006,0
19291,1
4683,1
8453,1
4213,1
7346,1
12302,1
6438,1
11562,1
9856,1
16245,1
14430,1
6697,0
18322,1
5655,0
13912,1
5505,1
8969,1
18740,1
15082,1
1666,0
13585,1
5479,1
8559,1
1520,1
19273,1
13106,1
12610,1
16764,0
18412,1
3758,0
7625,1
3062,0
6777,1
8645,1
11319,1
10590,1
6966,1
19657,1
11128,1
11298,1
12019,1
2751,1
15944,1
7194,1
8451,0
5484,1
3634,0
7118,1
992,1
9671,1
3041,0
112,1
13959,1
12459,1
14999,1
18310,1
869,1
5342,1
10497,1
18379,1
4790,1
5619,1
6767,1
9996,1
8251,0
17704,1
10010,1
12536,0
2660,1
16900,1
13533,1
6952,1
6501,1
6029,0
14050,1
2458,1
17756,1
18206,1
8463,1
13460,1
9950,1
1647,1
19358,1
14715,1
806,1
16693,1
16486,1
1951,1
14774,1
2719,1
5703,1
3349,1
14032,0
316,1
14208,1
8082,1
10356,1
15695,1
13085,1
5777,1
14193,1
9412,1
13302,1
14687,1
634,1
15212,1
6965,1
1567,1
4606,1
14060,1
18763,1
337,1
4601,1
11252,1
14422,1
5492,1
3890,1
13008,1
3923,1
16686,1
5873,1
8206,1
7580,1
12772,1
14441,1
18442,1
3707,1
10726,1
784,1
15767,1
5382,1
8765,1
12957,1
10633,1
16123,0
3193,1
15318,1
13372,1
7177,1
19299,1
11076,1
9934,1
18051,1
2247,0
7812,1
12001,1
1564,1
19034,1
13790,1
11826,0
18570,1
16939,1
7186,1
19892,1
8959,1
2802,1
6154,0
19674,1
15872,1
17702,1
4039,1
9302,1
14072,1
10367,1
7652,0
9972,1
18659,1
2222,1
19080,0
19195,0
1664,1
11663,1
19019,1
10213,1
19224,1
15374,1
13402,1
2550,1
15718,1
5133,1
17611,1
2098,1
5141,1
6649,1
19159,1
1114,1
15480,1
7213,0
4303,1
17150,1
11168,1
7094,1
10736,1
1607,1
6764,1
9922,1
12014,1
2804,1
9667,1
10418,1
5940,1
15951,1
19988,1
17521,0
8166,1
18554,1
19725,1
10395,1
13474,1
19418,1
14180,1
19566,1
14379,1
17037,1
6530,1
17445,1
9918,1
3811,0
12955,1
2673,1
4522,1
9178,1
19476,1
9859,1
10632,1
3485,1
13301,1
11466,1
2105,1
16457,0
13244,1
13136,1
9108,1
12661,1
2742,1
1341,0
5409,1
4778,1
19517,1
11281,1
5083,1
5904,1
14617,1
6785,1
17450,1
15774,1
4268,1
11227,1
10110,1
13920,1
10305,1
16941,1
15613,1
1708,0
933,1
238,1
13034,1
9057,0
11243,1
10259,1
17972,1
1252,1
1127,1
10920,1
10842,1
9059,1
15690,1
4339,1
3577,1
12279,1
10991,1
658,1
7609,1
14849,1
1566,1
12618,1
719,1
3473,1
14656,1
2382,1
246,1
19802,1
92,1
19883,1
18096,1
16321,1
73,1
2043,1
14573,1
13537,1
5657,0
5186,1
13793,1
2669,1
3263,1
5124,1
19655,1
17183,1
17868,1
17208,1
16567,1
15135,1
2910,1
2872,1
9017,1
1155,1
3724,1
6328,1
3964,1
1952,1
18075,1
6762,1
8920,1
2056,1
2042,1
16614,1
3202,1
5826,1
12692,1
12568,0
4020,1
15816,0
11593,1
19198,1
2877,0
12401,1
2423,1
9096,1
7734,1
19374,1
14902,1
3993,1
8480,0
17886,0
14534,1
3511,0
11111,1
13986,1
4743,1
5862,1
15095,1
5724,1
7153,1
5509,1
10380,1
3863,1
17341,1
1083,1
3618,1
19661,1
7254,1
7461,1
12528,0
15222,1
6485,1
17622,1
6005,1
1826,1
7983,0
10626,1
9039,1
2642,1
18983,1
13845,1
17810,1
17204,1
19116,1
11276,1
8289,0
1076,1
17553,0
9000,1
19795,1
19986,0
1128,0
5402,1
11537,1
16117,1
5233,1
9167,1
15772,1
1535,1
1857,1
3113,1
14739,1
6888,1
942,1
10737,1
13434,1
13047,0
3311,0
5169,1
8644,1
2563,1
263,1
19372,1
2634,1
3169,1
8416,1
12643,1
1027,1
18971,1
16070,1
300,1
1399,1
19937,1
17330,0
13393,1
1176,0
9025,0
17716,1
19190,1
5592,1
650,1
837,1
16414,1
12718,1
11381,0
13629,1
16307,1
11409,0
12734,1
9883,1
4533,1
8726,1
5457,1
469,1
14719,1
14254,0
17410,1
18902,1
15797,1
13335,1
8900,1
1471,0
9119,0
6122,1
2954,1
18187,1
11198,1
7604,0
6025,1
12886,1
2818,1
7710,1
17422,1
790,1
11396,1
18975,1
15607,1
15227,1
5790,1
16324,1
2433,1
17976,1
15576,1
10561,0
4240,1
8802,1
14490,1
14829,1
14119,1
7515,1
7624,0
15350,1
2361,1
9104,0
17883,1
8443,1
7393,1
770,0
6280,1
16484,1
9787,1
7321,1
19062,1
4804,1
10185,1
978,1
14649,1
2328,1
497,1
2248,1
10402,1
4475,1
14969,1
14958,1
10977,0
11242,1
4006,0
10993,1
12650,1
6873,1
4731,1
19822,1
19609,0
9741,0
8460,1
3502,1
7151,1
13417,1
10206,1
9174,1
14949,1
13238,1
3537,1
18720,1
16313,1
18688,1
2461,1
6679,1
14026,1
10544,1
5998,1
12979,1
17474,1
9944,1
10958,1
16165,1
19073,1
13899,1
18371,1
19918,1
9658,1
16089,0
14004,1
15156,1
17533,1
1661,1
12711,1
3334,1
5265,0
13631,1
16462,1
738,1
19369,1
18342,1
11280,0
11288,1
17346,1
3917,1
2537,1
13902,1
5595,1
6031,1
12344,1
7593,1
15788,1
72,0
10146,1
882,1
18843,0
5056,0
10901,1
3109,1
423,1
2362,1
7490,1
10782,1
9812,1
9274,1
9383,1
5589,1
15276,1
9480,1
10709,0
10753,1
13465,0
9364,1
10942,1
16376,1
13803,1
17168,0
18133,1
17872,1
11987,1
19758,1
2509,1
5048,0
7418,0
11306,1
5369,1
3809,1
9112,1
5326,1
10221,0
10290,0
12497,1
9142,0
1456,1
2448,0
18601,1
3346,1
4567,1
18016,1
19672,1
12023,1
9978,1
2259,1
9437,1
15534,1
9296,0
9336,1
14867,1
16263,1
19148,1
4876,1
13805,1
13143,1
18592,1
11848,1
10373,1
15888,1
12007,1
18136,1
6136,1
6990,1
17127,1
12102,1
14638,1
11497,1
9490,1
9484,1
13159,1
16342,1
2493,1
10771,1
5465,1
19335,1
10925,1
12468,1
10391,1
429,1
14350,1
3602,1
8286,1
8829,1
18326,1
4335,1
1491,1
12996,1
3861,1
5343,1
19040,1
5633,0
7795,1
15440,1
9389,1
19014,1
1709,1
14101,1
3866,0
4243,0
13717,1
435,1
5366,1
3030,0
896,1
38,1
19113,1
16440,1
1216,1
12467,1
12370,1
11074,1
14554,1
1569,1
17633,1
120,1
3499,1
4617,1
13930,1
19817,1
6617,1
11120,1
4873,0
3440,1
16122,1
4619,1
15048,1
17768,1
1599,1
1386,1
6468,1
17278,1
16573,0
6317,1
14905,1
19471,1
15632,1
10377,1
5139,1
4998,1
5097,1
10795,1
8295,0
495,1
9715,1
8808,1
10559,1
9136,1
4891,1
11478,1
11883,1
5332,1
3067,1
19799,1
16471,1
9886,1
1003,1
6253,1
6079,1
18950,1
7416,1
17042,1
6386,1
5883,1
2768,1
19295,1
17995,1
3156,0
10196,1
7994,1
17699,0
8648,1
6904,1
8811,1
18320,1
14097,1
14204,1
2574,1
1906,1
11733,1
10989,1
2571,1
5957,1
2646,1
19409,1
3875,1
12848,1
18658,1
5720,1
15611,1
7538,1
14772,1
3162,1
6210,1
4791,1
1814,1
19595,1
7773,1
10454,1
7383,1
13152,1
18627,1
16034,1
15395,1
1016,1
13329,1
6618,1
13408,1
7480,1
17866,1
1557,1
13306,1
19643,1
19578,1
2291,1
3444,1
3054,1
7572,1
5985,1
366,1
8440,1
18862,0
2071,1
2887,1
16455,1
508,1
662,0
12162,1
16500,1
10562,1
1348,1
6828,1
12369,1
12083,1
12303,1
10008,1
6944,1
213,1
76,1
556,1
18723,1
14819,1
16892,1
10012,1
6330,1
5986,1
4283,1
10174,1
17009,1
1103,1
6951,1
3977,1
9683,1
12874,1
224,0
9840,1
10463,1
15810,1
13421,1
12442,1
4478,1
16974,1
1579,1
6692,1
1886,1
6987,1
8273,1
14183,1
7394,1
1793,1
5651,1
1059,1
5315,1
9913,1
12118,1
15125,1
8939,1
700,1
19777,1
10403,1
9647,1
3404,1
18210,0
10388,1
1522,1
19491,1
2443,1
12386,1
1101,1
11174,0
5425,1
16820,1
4296,1
3396,1
12158,1
4911,1
18288,1
5222,1
7406,1
17588,1
4231,1
14123,1
10002,1
9170,1
2353,0
18077,1
7709,0
8388,1
18053,1
19366,1
1038,1
12427,1
17882,0
16092,1
12049,1
6747,1
2540,1
8593,1
764,1
17663,1
11154,1
971,1
11124,1
5647,1
16068,1
5105,1
17832,1
11706,0
10232,1
17907,1
15869,1
7665,1
9690,1
6243,1
8090,1
13783,1
906,1
7900,0
15079,1
13754,0
12191,0
381,1
14939,0
18168,1
5482,1
3385,1
13580,1
14115,1
19964,1
14510,1
13000,1
6953,1
11863,1
13227,1
7189,1
13328,1
17258,1
7511,1
12294,1
14880,1
3706,1
2827,0
15231,1
615,1
9073,1
13364,1
8717,1
18746,1
13693,1
13829,1
5277,1
15548,1
880,1
15594,1
19746,0
15164,1
12926,1
318,1
15843,1
3187,1
17527,1
7087,1
17252,1
15762,1
14140,1
1421,1
10015,1
47,1
14745,1
8100,1
322,1
19773,1
6236,1
2552,1
13681,1
102,0
2890,1
1915,1
15784,1
6071,1
13486,1
10029,1
15065,1
988,1
6394,1
1704,1
17123,1
3282,1
13452,1
14405,1
15825,1
7401,1
16485,1
10495,1
11549,1
1850,0
9804,1
14695,1
10665,1
42,1
13816,1
8025,1
14207,1
968,1
17475,0
12131,1
8500,1
14795,1
12327,0
8761,1
10513,1
10218,1
7012,1
9494,1
17426,1
9663,1
7268,1
6452,1
14531,1
8246,1
11171,1
2216,1
4570,1
12769,1
4122,1
16456,1
4667,1
7757,1
14345,1
10383,1
9995,1
14108,1
5280,1
16771,1
15329,1
11933,1
9992,1
2943,1
10935,1
9498,1
7163,1
672,1
15254,1
9014,0
18131,1
16853,1
18198,1
2739,1
11113,1
6711,1
17982,1
16817,1
2434,1
1811,1
15060,1
11194,1
8583,1
2220,1
7074,1
15109,1
343,1
5678,1
16113,1
4,1
6989,1
1447,1
17225,1
12991,0
19254,1
1830,1
7278,1
1909,1
306,1
14281,1
19989,1
13345,1
12287,1
1555,1
17272,1
3409,1
7676,1
16730,1
14885,1
9621,1
12894,0
8807,1
13579,1
15170,0
16554,1
7402,1
11968,0
7306,1
17020,1
15726,0
4523,1
2641,0
19967,1
15760,0
11485,1
16461,1
4831,1
2121,1
17002,1
13272,1
5022,1
4007,1
2500,0
7311,1
16228,1
3822,1
14756,1
4021,1
11749,1
8790,1
4600,1
10449,1
145,1
5406,1
5974,1
14618,1
17246,0
584,1
13264,1
2323,1
19354,1
17108,1
16125,1
9062,1
793,1
355,1
16632,1
1011,1
7239,1
18571,1
15108,1
3074,1
11550,1
5320,1
17069,1
14179,1
7822,1
18646,1
12057,1
18877,1
7745,1
7059,1
9351,0
1651,1
14030,1
7276,1
12105,1
3865,1
16889,1
19977,1
8774,1
15022,1
19865,1
6088,1
18239,1
8336,1
780,1
18135,1
14472,1
314,1
17029,1
15432,1
18110,1
18972,1
14620,1
11115,1
12868,1
5699,0
4072,1
8773,1
5551,1
19432,1
14008,1
10164,1
1379,1
13101,1
14499,1
8089,0
12720,1
9682,1
15274,1
8863,1
10788,1
14863,0
12554,1
3403,1
14279,1
16878,1
19331,1
8428,1
19835,1
1601,1
11965,1
10969,1
16869,1
11678,0
8253,1
6105,1
10787,0
5053,1
5435,1
6164,0
2515,1
8548,1
3138,1
19563,1
18165,1
4898,1
6701,1
11129,0
18321,1
14606,1
2971,1
10318,1
3635,0
4626,0
6983,1
11379,1
1718,1
1856,1
19269,1
16565,1
14268,1
19992,1
14648,1
3251,1
5623,1
12523,1
1829,1
199,1
12052,1
15331,1
10372,1
1987,0
9575,1
14166,1
8525,1
7649,1
16481,1
19864,1
9467,1
1548,1
5743,1
7977,1
16182,1
5674,1
15722,1
15424,1
17922,1
7620,1
16397,1
19761,1
8704,1
18476,1
836,1
8083,1
17216,1
14308,0
6339,1
17684,1
12795,1
16777,1
19427,1
7070,1
11079,1
1485,1
11446,1
5166,1
5855,1
11011,0
16489,0
9606,1
13483,1
14898,0
13366,1
9126,1
4097,1
11707,1
14802,1
1846,1
18418,1
3584,1
3045,1
18464,1
9363,1
5767,1
7608,0
7995,1
10740,1
19276,1
11265,1
11480,1
12870,1
12484,1
16005,1
3128,0
11504,1
19266,1
1802,1
12884,0
14271,1
1924,1
4850,0
15876,1
11646,1
15269,1
7105,1
7590,1
12538,1
8298,1
13749,1
16703,1
10000,1
19497,1
11579,1
3218,1
9384,1
367,0
18411,1
10323,1
2698,1
17881,1
6464,1
13350,1
1201,1
13592,1
14993,1
8306,1
85,1
9820,1
2414,0
964,1
1921,1
14141,1
19314,1
14355,1
9335,1
8255,1
8669,1
8366,1
5541,1
9898,0
8637,0
6108,1
10057,1
11297,1
8183,1
5088,1
19400,1
19330,1
13200,1
2495,1
14341,1
9121,1
15758,1
2400,1
6393,1
9735,1
18820,1
19000,1
12283,0
413,1
14514,1
7252,1
8008,1
12721,1
18160,1
1508,1
1268,1
9613,1
16852,1
16048,1
19927,1
1883,1
3112,1
12992,1
1055,1
13680,1
9003,1
5206,0
18302,1
5433,1
11923,1
14737,1
6631,1
15565,1
2406,1
79,1
12020,1
17501,1
6771,1
1297,1
203,1
1460,1
5531,1
1940,1
4196,1
8444,1
12426,1
4431,1
2094,1
15640,1
19401,1
18666,1
1288,1
14736,1
3378,1
8678,1
12364,1
2938,0
654,1
12903,1
9209,1
13138,1
19701,1
7290,1
9303,1
742,1
18349,1
4785,1
12368,1
18816,1
9852,1
4986,1
13997,1
17751,1
9433,1
5607,1
14864,1
17419,1
10357,1
2763,1
19026,1
5566,1
17758,1
10131,1
8711,1
14630,1
4400,1
15467,1
152,1
