uid,n_null,discret_null
21989,162,4
21990,30,1
21991,39,2
21992,48,2
21993,58,2
21994,48,2
21995,174,4
21996,44,2
21997,63,2
21998,159,4
21999,158,4
22000,63,2
22001,171,4
22002,36,2
22003,53,2
22004,59,2
22005,61,2
22006,60,2
22007,710,5
22008,44,2
22009,55,2
22010,64,2
22011,817,5
22012,66,2
22013,63,2
22014,62,2
22015,54,2
22016,45,2
22017,35,2
22018,714,5
22019,40,2
22020,51,2
22021,166,4
22022,67,2
22023,52,2
22024,44,2
22025,36,2
22026,158,4
22027,40,2
22028,56,2
22029,57,2
22030,64,2
22031,48,2
22032,186,4
22033,47,2
22034,151,4
22035,1023,5
22036,42,2
22037,64,2
22038,53,2
22039,58,2
22040,186,4
22041,42,2
22042,55,2
22043,48,2
22044,42,2
22045,25,1
22046,129,3
22047,52,2
22048,40,2
22049,62,2
22050,72,3
22051,159,4
22052,58,2
22053,41,2
22054,42,2
22055,168,4
22056,54,2
22057,47,2
22058,171,4
22059,41,2
22060,59,2
22061,166,4
22062,160,4
22063,52,2
22064,62,2
22065,66,2
22066,50,2
22067,55,2
22068,43,2
22069,43,2
22070,55,2
22071,218,5
22072,46,2
22073,48,2
22074,171,4
22075,24,1
22076,36,2
22077,714,5
22078,46,2
22079,1018,5
22080,37,2
22081,52,2
22082,64,2
22083,179,4
22084,38,2
22085,130,3
22086,36,2
22087,56,2
22088,62,2
22089,49,2
22090,161,4
22091,85,3
22092,56,2
22093,53,2
22094,186,4
22095,167,4
22096,61,2
22097,39,2
22098,54,2
22099,51,2
22100,50,2
22101,60,2
22102,91,3
22103,46,2
22104,50,2
22105,60,2
22106,49,2
22107,174,4
22108,818,5
22109,1040,5
22110,46,2
22111,69,2
22112,48,2
22113,42,2
22114,40,2
22115,40,2
22116,135,3
22117,45,2
22118,44,2
22119,55,2
22120,27,1
22121,238,5
22122,47,2
22123,40,2
22124,38,2
22125,67,2
22126,62,2
22127,1026,5
22128,133,3
22129,826,5
22130,32,1
22131,57,2
22132,165,4
22133,45,2
22134,47,2
22135,163,4
22136,53,2
22137,42,2
22138,46,2
22139,58,2
22140,276,5
22141,50,2
22142,31,1
22143,71,3
22144,62,2
22145,45,2
22146,58,2
22147,51,2
22148,54,2
22149,40,2
22150,242,5
22151,50,2
22152,155,4
22153,169,4
22154,54,2
22155,244,5
22156,64,2
22157,27,1
22158,57,2
22159,49,2
22160,50,2
22161,36,2
22162,67,2
22163,47,2
22164,826,5
22165,55,2
22166,171,4
22167,42,2
22168,125,3
22169,41,2
22170,42,2
22171,43,2
22172,56,2
22173,45,2
22174,174,4
22175,52,2
22176,1040,5
22177,53,2
22178,42,2
22179,1014,5
22180,32,1
22181,44,2
22182,54,2
22183,79,3
22184,69,2
22185,66,2
22186,57,2
22187,40,2
22188,165,4
22189,52,2
22190,58,2
22191,42,2
22192,54,2
22193,32,1
22194,61,2
22195,44,2
22196,65,2
22197,43,2
22198,42,2
22199,33,2
22200,61,2
22201,49,2
22202,169,4
22203,49,2
22204,65,2
22205,50,2
22206,44,2
22207,57,2
22208,37,2
22209,54,2
22210,60,2
22211,46,2
22212,59,2
22213,52,2
22214,55,2
22215,57,2
22216,64,2
22217,1034,5
22218,61,2
22219,46,2
22220,44,2
22221,46,2
22222,65,2
22223,146,3
22224,42,2
22225,46,2
22226,154,4
22227,261,5
22228,264,5
22229,59,2
22230,42,2
22231,69,2
22232,46,2
22233,55,2
22234,159,4
22235,54,2
22236,52,2
22237,24,1
22238,29,1
22239,37,2
22240,27,1
22241,48,2
22242,48,2
22243,60,2
22244,47,2
22245,296,5
22246,182,4
22247,60,2
22248,163,4
22249,811,5
22250,175,4
22251,24,1
22252,59,2
22253,42,2
22254,67,2
22255,50,2
22256,28,1
22257,47,2
22258,57,2
22259,175,4
22260,46,2
22261,61,2
22262,44,2
22263,59,2
22264,184,4
22265,39,2
22266,177,4
22267,49,2
22268,53,2
22269,160,4
22270,167,4
22271,35,2
22272,49,2
22273,50,2
22274,1001,5
22275,27,1
22276,44,2
22277,45,2
22278,48,2
22279,45,2
22280,61,2
22281,63,2
22282,48,2
22283,69,2
22284,52,2
22285,155,4
22286,68,2
22287,44,2
22288,40,2
22289,40,2
22290,41,2
22291,47,2
22292,161,4
22293,57,2
22294,46,2
22295,162,4
22296,52,2
22297,1036,5
22298,64,2
22299,62,2
22300,34,2
22301,54,2
22302,173,4
22303,72,3
22304,52,2
22305,45,2
22306,49,2
22307,84,3
22308,169,4
22309,157,4
22310,48,2
22311,62,2
22312,55,2
22313,49,2
22314,52,2
22315,53,2
22316,810,5
22317,40,2
22318,704,5
22319,53,2
22320,45,2
22321,179,4
22322,48,2
22323,48,2
22324,39,2
22325,43,2
22326,59,2
22327,43,2
22328,34,2
22329,39,2
22330,44,2
22331,32,1
22332,58,2
22333,26,1
22334,153,4
22335,42,2
22336,47,2
22337,51,2
22338,51,2
22339,42,2
22340,67,2
22341,63,2
22342,58,2
22343,67,2
22344,53,2
22345,43,2
22346,53,2
22347,60,2
22348,61,2
22349,166,4
22350,54,2
22351,29,1
22352,48,2
22353,62,2
22354,114,3
22355,46,2
22356,64,2
22357,43,2
22358,52,2
22359,46,2
22360,168,4
22361,40,2
22362,146,3
22363,50,2
22364,35,2
22365,231,5
22366,34,2
22367,69,2
22368,28,1
22369,61,2
22370,26,1
22371,157,4
22372,44,2
22373,46,2
22374,51,2
22375,40,2
22376,825,5
22377,54,2
22378,52,2
22379,1102,5
22380,49,2
22381,1025,5
22382,67,2
22383,62,2
22384,59,2
22385,179,4
22386,54,2
22387,52,2
22388,62,2
22389,43,2
22390,40,2
22391,51,2
22392,75,3
22393,163,4
22394,63,2
22395,168,4
22396,66,2
22397,52,2
22398,73,3
22399,166,4
22400,60,2
22401,198,5
22402,1032,5
22403,182,4
22404,56,2
22405,50,2
22406,63,2
22407,49,2
22408,53,2
22409,34,2
22410,159,4
22411,59,2
22412,703,5
22413,46,2
22414,58,2
22415,39,2
22416,53,2
22417,52,2
22418,136,3
22419,31,1
22420,160,4
22421,27,1
22422,49,2
22423,47,2
22424,54,2
22425,25,1
22426,213,5
22427,204,5
22428,50,2
22429,38,2
22430,60,2
22431,28,1
22432,54,2
22433,59,2
22434,65,2
22435,41,2
22436,69,2
22437,37,2
22438,140,3
22439,68,2
22440,58,2
22441,57,2
22442,53,2
22443,53,2
22444,47,2
22445,58,2
22446,59,2
22447,41,2
22448,53,2
22449,47,2
22450,61,2
22451,55,2
22452,64,2
22453,56,2
22454,55,2
22455,1038,5
22456,49,2
22457,50,2
22458,50,2
22459,67,2
22460,42,2
22461,39,2
22462,32,1
22463,63,2
22464,32,1
22465,57,2
22466,71,3
22467,52,2
22468,69,2
22469,59,2
22470,188,4
22471,169,4
22472,65,2
22473,180,4
22474,44,2
22475,54,2
22476,69,2
22477,177,4
22478,172,4
22479,43,2
22480,180,4
22481,48,2
22482,49,2
22483,39,2
22484,39,2
22485,135,3
22486,54,2
22487,34,2
22488,62,2
22489,60,2
22490,61,2
22491,52,2
22492,50,2
22493,370,5
22494,169,4
22495,51,2
22496,45,2
22497,35,2
22498,53,2
22499,47,2
22500,895,5
22501,71,3
22502,48,2
22503,51,2
22504,65,2
22505,66,2
22506,49,2
22507,37,2
22508,48,2
22509,61,2
22510,35,2
22511,46,2
22512,62,2
22513,1044,5
22514,44,2
22515,66,2
22516,47,2
22517,55,2
22518,58,2
22519,30,1
22520,64,2
22521,31,1
22522,1040,5
22523,59,2
22524,52,2
22525,34,2
22526,68,2
22527,72,3
22528,161,4
22529,61,2
22530,52,2
22531,34,2
22532,58,2
22533,62,2
22534,68,2
22535,58,2
22536,140,3
22537,62,2
22538,61,2
22539,45,2
22540,47,2
22541,42,2
22542,58,2
22543,66,2
22544,48,2
22545,186,4
22546,37,2
22547,170,4
22548,61,2
22549,39,2
22550,41,2
22551,34,2
22552,57,2
22553,48,2
22554,1024,5
22555,67,2
22556,63,2
22557,42,2
22558,56,2
22559,46,2
22560,36,2
22561,40,2
22562,60,2
22563,45,2
22564,56,2
22565,42,2
22566,822,5
22567,48,2
22568,829,5
22569,56,2
22570,66,2
22571,39,2
22572,71,3
22573,64,2
22574,52,2
22575,157,4
22576,46,2
22577,44,2
22578,65,2
22579,48,2
22580,41,2
22581,63,2
22582,1039,5
22583,51,2
22584,65,2
22585,39,2
22586,176,4
22587,62,2
22588,39,2
22589,175,4
22590,53,2
22591,51,2
22592,64,2
22593,53,2
22594,32,1
22595,177,4
22596,55,2
22597,34,2
22598,71,3
22599,65,2
22600,47,2
22601,54,2
22602,63,2
22603,28,1
22604,53,2
22605,56,2
22606,159,4
22607,37,2
22608,702,5
22609,36,2
22610,1025,5
22611,37,2
22612,45,2
22613,1046,5
22614,37,2
22615,29,1
22616,60,2
22617,41,2
22618,163,4
22619,65,2
22620,47,2
22621,72,3
22622,48,2
22623,44,2
22624,67,2
22625,158,4
22626,174,4
22627,1024,5
22628,60,2
22629,62,2
22630,57,2
22631,164,4
22632,39,2
22633,39,2
22634,49,2
22635,46,2
22636,162,4
22637,58,2
22638,43,2
22639,31,1
22640,59,2
22641,73,3
22642,180,4
22643,54,2
22644,54,2
22645,179,4
22646,45,2
22647,176,4
22648,32,1
22649,26,1
22650,51,2
22651,38,2
22652,62,2
22653,56,2
22654,59,2
22655,39,2
22656,63,2
22657,59,2
22658,59,2
22659,1036,5
22660,48,2
22661,39,2
22662,54,2
22663,72,3
22664,67,2
22665,175,4
22666,42,2
22667,71,3
22668,163,4
22669,190,4
22670,45,2
22671,66,2
22672,170,4
22673,60,2
22674,36,2
22675,44,2
22676,174,4
22677,44,2
22678,44,2
22679,64,2
22680,56,2
22681,65,2
22682,65,2
22683,45,2
22684,172,4
22685,39,2
22686,51,2
22687,67,2
22688,174,4
22689,42,2
22690,1035,5
22691,39,2
22692,38,2
22693,72,3
22694,36,2
22695,166,4
22696,58,2
22697,112,3
22698,249,5
22699,711,5
22700,36,2
22701,32,1
22702,46,2
22703,63,2
22704,50,2
22705,58,2
22706,43,2
22707,41,2
22708,56,2
22709,59,2
22710,51,2
22711,63,2
22712,69,2
22713,63,2
22714,47,2
22715,62,2
22716,33,2
22717,162,4
22718,54,2
22719,1019,5
22720,66,2
22721,56,2
22722,62,2
22723,169,4
22724,1028,5
22725,178,4
22726,168,4
22727,47,2
22728,24,1
22729,44,2
22730,154,4
22731,228,5
22732,31,1
22733,39,2
22734,42,2
22735,39,2
22736,41,2
22737,58,2
22738,57,2
22739,173,4
22740,1040,5
22741,46,2
22742,37,2
22743,55,2
22744,694,5
22745,173,4
22746,72,3
22747,162,4
22748,52,2
22749,47,2
22750,46,2
22751,56,2
22752,54,2
22753,59,2
22754,64,2
22755,55,2
22756,35,2
22757,45,2
22758,1036,5
22759,61,2
22760,53,2
22761,35,2
22762,50,2
22763,56,2
22764,64,2
22765,32,1
22766,52,2
22767,56,2
22768,36,2
22769,49,2
22770,1025,5
22771,64,2
22772,709,5
22773,54,2
22774,116,3
22775,64,2
22776,54,2
22777,177,4
22778,54,2
22779,41,2
22780,55,2
22781,46,2
22782,44,2
22783,177,4
22784,47,2
22785,160,4
22786,47,2
22787,52,2
22788,42,2
22789,52,2
22790,171,4
22791,39,2
22792,68,2
22793,153,4
22794,37,2
22795,73,3
22796,1036,5
22797,56,2
22798,172,4
22799,34,2
22800,39,2
22801,56,2
22802,39,2
22803,50,2
22804,68,2
22805,49,2
22806,66,2
22807,40,2
22808,171,4
22809,45,2
22810,58,2
22811,55,2
22812,62,2
22813,49,2
22814,63,2
22815,46,2
22816,54,2
22817,152,4
22818,161,4
22819,174,4
22820,64,2
22821,34,2
22822,47,2
22823,163,4
22824,44,2
22825,47,2
22826,173,4
22827,54,2
22828,93,3
22829,69,2
22830,37,2
22831,41,2
22832,58,2
22833,37,2
22834,38,2
22835,24,1
22836,48,2
22837,54,2
22838,52,2
22839,165,4
22840,49,2
22841,41,2
22842,47,2
22843,71,3
22844,36,2
22845,53,2
22846,185,4
22847,42,2
22848,45,2
22849,58,2
22850,169,4
22851,39,2
22852,166,4
22853,240,5
22854,39,2
22855,51,2
22856,64,2
22857,57,2
22858,57,2
22859,38,2
22860,60,2
22861,170,4
22862,63,2
22863,27,1
22864,57,2
22865,33,2
22866,34,2
22867,55,2
22868,35,2
22869,50,2
22870,44,2
22871,50,2
22872,49,2
22873,184,4
22874,61,2
22875,62,2
22876,48,2
22877,46,2
22878,66,2
22879,711,5
22880,177,4
22881,52,2
22882,66,2
22883,45,2
22884,180,4
22885,39,2
22886,49,2
22887,39,2
22888,230,5
22889,1024,5
22890,75,3
22891,120,3
22892,41,2
22893,184,4
22894,59,2
22895,68,2
22896,59,2
22897,136,3
22898,174,4
22899,31,1
22900,176,4
22901,826,5
22902,42,2
22903,41,2
22904,241,5
22905,46,2
22906,95,3
22907,66,2
22908,27,1
22909,37,2
22910,64,2
22911,243,5
22912,41,2
22913,49,2
22914,43,2
22915,49,2
22916,73,3
22917,148,4
22918,46,2
22919,37,2
22920,828,5
22921,156,4
22922,48,2
22923,37,2
22924,52,2
22925,162,4
22926,91,3
22927,60,2
22928,38,2
22929,39,2
22930,62,2
22931,68,2
22932,701,5
22933,52,2
22934,45,2
22935,172,4
22936,366,5
22937,716,5
22938,253,5
22939,162,4
22940,1034,5
22941,1011,5
22942,44,2
22943,64,2
22944,51,2
22945,58,2
22946,45,2
22947,49,2
22948,57,2
22949,29,1
22950,49,2
22951,42,2
22952,47,2
22953,71,3
22954,65,2
22955,43,2
22956,35,2
22957,46,2
22958,57,2
22959,50,2
22960,92,3
22961,172,4
22962,42,2
22963,691,5
22964,37,2
22965,59,2
22966,40,2
22967,46,2
22968,46,2
22969,50,2
22970,45,2
22971,25,1
22972,1009,5
22973,63,2
22974,62,2
22975,76,3
22976,55,2
22977,59,2
22978,42,2
22979,154,4
22980,180,4
22981,178,4
22982,29,1
22983,61,2
22984,59,2
22985,50,2
22986,33,2
22987,60,2
22988,165,4
22989,162,4
22990,158,4
22991,41,2
22992,49,2
22993,35,2
22994,39,2
22995,47,2
22996,35,2
22997,40,2
22998,39,2
22999,48,2
23000,42,2
23001,59,2
23002,50,2
23003,24,1
23004,51,2
23005,64,2
23006,57,2
23007,77,3
23008,42,2
23009,51,2
23010,66,2
23011,165,4
23012,48,2
23013,43,2
23014,41,2
23015,175,4
23016,48,2
23017,63,2
23018,46,2
23019,40,2
23020,41,2
23021,52,2
23022,52,2
23023,174,4
23024,51,2
23025,56,2
23026,44,2
23027,41,2
23028,57,2
23029,42,2
23030,60,2
23031,47,2
23032,43,2
23033,165,4
23034,59,2
23035,155,4
23036,49,2
23037,37,2
23038,54,2
23039,37,2
23040,159,4
23041,32,1
23042,158,4
23043,38,2
23044,58,2
23045,183,4
23046,96,3
23047,714,5
23048,52,2
23049,1036,5
23050,40,2
23051,33,2
23052,70,3
23053,35,2
23054,159,4
23055,713,5
23056,164,4
23057,108,3
23058,62,2
23059,40,2
23060,241,5
23061,46,2
23062,54,2
23063,68,2
23064,58,2
23065,66,2
23066,44,2
23067,46,2
23068,66,2
23069,45,2
23070,23,1
23071,34,2
23072,62,2
23073,69,2
23074,1039,5
23075,158,4
23076,160,4
23077,52,2
23078,58,2
23079,35,2
23080,55,2
23081,40,2
23082,62,2
23083,139,3
23084,48,2
23085,37,2
23086,48,2
23087,44,2
23088,31,1
23089,129,3
23090,58,2
23091,41,2
23092,54,2
23093,159,4
23094,33,2
23095,60,2
23096,47,2
23097,56,2
23098,42,2
23099,67,2
23100,32,1
23101,66,2
23102,60,2
23103,63,2
23104,54,2
23105,43,2
23106,52,2
23107,53,2
23108,45,2
23109,70,3
23110,60,2
23111,68,2
23112,59,2
23113,156,4
23114,33,2
23115,39,2
23116,168,4
23117,158,4
23118,65,2
23119,39,2
23120,1023,5
23121,67,2
23122,173,4
23123,174,4
23124,185,4
23125,49,2
23126,37,2
23127,36,2
23128,41,2
23129,64,2
23130,62,2
23131,44,2
23132,41,2
23133,22,1
23134,44,2
23135,49,2
23136,51,2
23137,1037,5
23138,54,2
23139,63,2
23140,1011,5
23141,58,2
23142,45,2
23143,26,1
23144,36,2
23145,53,2
23146,95,3
23147,43,2
23148,173,4
23149,57,2
23150,38,2
23151,1102,5
23152,166,4
23153,1043,5
23154,69,2
23155,175,4
23156,155,4
23157,55,2
23158,42,2
23159,227,5
23160,47,2
23161,62,2
23162,48,2
23163,47,2
23164,193,4
23165,44,2
23166,37,2
23167,52,2
23168,66,2
23169,171,4
23170,58,2
23171,44,2
23172,71,3
23173,52,2
23174,41,2
23175,34,2
23176,54,2
23177,38,2
23178,45,2
23179,61,2
23180,169,4
23181,43,2
23182,53,2
23183,51,2
23184,52,2
23185,37,2
23186,54,2
23187,40,2
23188,51,2
23189,51,2
23190,53,2
23191,43,2
23192,55,2
23193,56,2
23194,64,2
23195,169,4
23196,47,2
23197,46,2
23198,44,2
23199,47,2
23200,50,2
23201,82,3
23202,38,2
23203,25,1
23204,183,4
23205,39,2
23206,50,2
23207,50,2
23208,39,2
23209,45,2
23210,60,2
23211,52,2
23212,44,2
23213,55,2
23214,71,3
23215,56,2
23216,61,2
23217,43,2
23218,28,1
23219,1021,5
23220,43,2
23221,71,3
23222,50,2
23223,715,5
23224,115,3
23225,1019,5
23226,64,2
23227,174,4
23228,52,2
23229,54,2
23230,44,2
23231,36,2
23232,66,2
23233,39,2
23234,64,2
23235,42,2
23236,47,2
23237,45,2
23238,60,2
23239,60,2
23240,36,2
23241,45,2
23242,44,2
23243,172,4
23244,43,2
23245,57,2
23246,60,2
23247,71,3
23248,42,2
23249,164,4
23250,41,2
23251,42,2
23252,66,2
23253,57,2
23254,28,1
23255,182,4
23256,60,2
23257,67,2
23258,46,2
23259,36,2
23260,59,2
23261,60,2
23262,712,5
23263,40,2
23264,41,2
23265,41,2
23266,63,2
23267,38,2
23268,43,2
23269,62,2
23270,55,2
23271,175,4
23272,59,2
23273,39,2
23274,163,4
23275,45,2
23276,46,2
23277,49,2
23278,55,2
23279,29,1
23280,699,5
23281,1033,5
23282,41,2
23283,44,2
23284,46,2
23285,137,3
23286,49,2
23287,42,2
23288,66,2
23289,58,2
23290,279,5
23291,47,2
23292,177,4
23293,29,1
23294,32,1
23295,54,2
23296,204,5
23297,44,2
23298,48,2
23299,1002,5
23300,52,2
23301,54,2
23302,165,4
23303,36,2
23304,50,2
23305,1030,5
23306,45,2
23307,30,1
23308,27,1
23309,35,2
23310,55,2
23311,27,1
23312,48,2
23313,147,3
23314,48,2
23315,32,1
23316,44,2
23317,45,2
23318,53,2
23319,42,2
23320,241,5
23321,330,5
23322,64,2
23323,43,2
23324,42,2
23325,45,2
23326,55,2
23327,53,2
23328,152,4
23329,48,2
23330,51,2
23331,37,2
23332,46,2
23333,51,2
23334,45,2
23335,71,3
23336,163,4
23337,67,2
23338,52,2
23339,60,2
23340,67,2
23341,175,4
23342,165,4
23343,41,2
23344,61,2
23345,50,2
23346,159,4
23347,46,2
23348,65,2
23349,45,2
23350,187,4
23351,1027,5
23352,60,2
23353,45,2
23354,30,1
23355,47,2
23356,73,3
23357,163,4
23358,44,2
23359,52,2
23360,44,2
23361,45,2
23362,41,2
23363,1029,5
23364,42,2
23365,59,2
23366,58,2
23367,33,2
23368,49,2
23369,61,2
23370,170,4
23371,45,2
23372,54,2
23373,60,2
23374,51,2
23375,59,2
23376,53,2
23377,47,2
23378,63,2
23379,1023,5
23380,174,4
23381,56,2
23382,51,2
23383,176,4
23384,63,2
23385,166,4
23386,50,2
23387,59,2
23388,41,2
23389,44,2
23390,48,2
23391,42,2
23392,49,2
23393,17,1
23394,53,2
23395,51,2
23396,56,2
23397,43,2
23398,42,2
23399,42,2
23400,53,2
23401,58,2
23402,43,2
23403,51,2
23404,49,2
23405,41,2
23406,50,2
23407,56,2
23408,68,2
23409,42,2
23410,64,2
23411,1035,5
23412,41,2
23413,166,4
23414,59,2
23415,51,2
23416,33,2
23417,54,2
23418,41,2
23419,167,4
23420,62,2
23421,40,2
23422,59,2
23423,1026,5
23424,63,2
23425,30,1
23426,52,2
23427,31,1
23428,44,2
23429,57,2
23430,428,5
23431,67,2
23432,27,1
23433,169,4
23434,32,1
23435,47,2
23436,66,2
23437,48,2
23438,25,1
23439,71,3
23440,38,2
23441,32,1
23442,170,4
23443,46,2
23444,58,2
23445,194,4
23446,168,4
23447,17,1
23448,65,2
23449,55,2
23450,44,2
23451,42,2
23452,256,5
23453,181,4
23454,47,2
23455,58,2
23456,50,2
23457,52,2
23458,49,2
23459,44,2
23460,69,2
23461,60,2
23462,952,5
23463,47,2
23464,66,2
23465,36,2
23466,176,4
23467,43,2
23468,51,2
23469,64,2
23470,31,1
23471,66,2
23472,52,2
23473,55,2
23474,65,2
23475,49,2
23476,33,2
23477,40,2
23478,48,2
23479,1037,5
23480,711,5
23481,43,2
23482,40,2
23483,73,3
23484,37,2
23485,55,2
23486,59,2
23487,177,4
23488,52,2
23489,101,3
23490,42,2
23491,52,2
23492,45,2
23493,35,2
23494,59,2
23495,54,2
23496,45,2
23497,39,2
23498,39,2
23499,59,2
23500,38,2
23501,55,2
23502,73,3
23503,63,2
23504,108,3
23505,1041,5
23506,825,5
23507,42,2
23508,53,2
23509,43,2
23510,61,2
23511,28,1
23512,1031,5
23513,51,2
23514,58,2
23515,37,2
23516,1040,5
23517,34,2
23518,47,2
23519,39,2
23520,73,3
23521,46,2
23522,155,4
23523,40,2
23524,1024,5
23525,826,5
23526,67,2
23527,1022,5
23528,1034,5
23529,67,2
23530,39,2
23531,39,2
23532,184,4
23533,64,2
23534,164,4
23535,153,4
23536,54,2
23537,33,2
23538,130,3
23539,44,2
23540,245,5
23541,33,2
23542,38,2
23543,38,2
23544,39,2
23545,61,2
23546,59,2
23547,170,4
23548,40,2
23549,43,2
23550,56,2
23551,172,4
23552,66,2
23553,50,2
23554,172,4
23555,36,2
23556,54,2
23557,45,2
23558,46,2
23559,42,2
23560,39,2
23561,76,3
23562,162,4
23563,63,2
23564,50,2
23565,45,2
23566,50,2
23567,711,5
23568,77,3
23569,45,2
23570,40,2
23571,50,2
23572,29,1
23573,32,1
23574,38,2
23575,39,2
23576,49,2
23577,56,2
23578,177,4
23579,63,2
23580,23,1
23581,51,2
23582,162,4
23583,171,4
23584,47,2
23585,169,4
23586,42,2
23587,45,2
23588,178,4
23589,34,2
23590,36,2
23591,48,2
23592,51,2
23593,38,2
23594,40,2
23595,179,4
23596,33,2
23597,56,2
23598,175,4
23599,43,2
23600,159,4
23601,39,2
23602,65,2
23603,711,5
23604,39,2
23605,54,2
23606,701,5
23607,34,2
23608,66,2
23609,48,2
23610,31,1
23611,42,2
23612,275,5
23613,56,2
23614,67,2
23615,44,2
23616,76,3
23617,59,2
23618,48,2
23619,39,2
23620,46,2
23621,33,2
23622,1032,5
23623,47,2
23624,67,2
23625,83,3
23626,63,2
23627,36,2
23628,39,2
23629,138,3
23630,52,2
23631,46,2
23632,62,2
23633,69,2
23634,34,2
23635,172,4
23636,63,2
23637,39,2
23638,34,2
23639,43,2
23640,162,4
23641,47,2
23642,63,2
23643,58,2
23644,43,2
23645,66,2
23646,60,2
23647,68,2
23648,52,2
23649,61,2
23650,184,4
23651,42,2
23652,73,3
23653,66,2
23654,29,1
23655,53,2
23656,38,2
23657,181,4
23658,175,4
23659,61,2
23660,51,2
23661,56,2
23662,56,2
23663,184,4
23664,40,2
23665,43,2
23666,1035,5
23667,46,2
23668,1024,5
23669,51,2
23670,156,4
23671,711,5
23672,172,4
23673,46,2
23674,91,3
23675,50,2
23676,31,1
23677,1016,5
23678,165,4
23679,51,2
23680,182,4
23681,60,2
23682,42,2
23683,130,3
23684,177,4
23685,48,2
23686,35,2
23687,36,2
23688,55,2
23689,47,2
23690,63,2
23691,47,2
23692,38,2
23693,32,1
23694,62,2
23695,46,2
23696,44,2
23697,35,2
23698,175,4
23699,66,2
23700,41,2
23701,27,1
23702,56,2
23703,42,2
23704,62,2
23705,44,2
23706,63,2
23707,61,2
23708,290,5
23709,63,2
23710,108,3
23711,54,2
23712,56,2
23713,45,2
23714,1012,5
23715,59,2
23716,64,2
23717,67,2
23718,42,2
23719,51,2
23720,179,4
23721,63,2
23722,150,4
23723,42,2
23724,1053,5
23725,60,2
23726,30,1
23727,698,5
23728,49,2
23729,1028,5
23730,126,3
23731,59,2
23732,54,2
23733,54,2
23734,714,5
23735,114,3
23736,64,2
23737,1036,5
23738,49,2
23739,165,4
23740,37,2
23741,44,2
23742,37,2
23743,51,2
23744,44,2
23745,52,2
23746,37,2
23747,39,2
23748,217,5
23749,36,2
23750,59,2
23751,49,2
23752,36,2
23753,163,4
23754,257,5
23755,44,2
23756,49,2
23757,153,4
23758,61,2
23759,167,4
23760,45,2
23761,60,2
23762,36,2
23763,43,2
23764,68,2
23765,47,2
23766,44,2
23767,49,2
23768,31,1
23769,62,2
23770,166,4
23771,45,2
23772,30,1
23773,59,2
23774,42,2
23775,59,2
23776,65,2
23777,165,4
23778,53,2
23779,61,2
23780,48,2
23781,35,2
23782,44,2
23783,55,2
23784,52,2
23785,47,2
23786,65,2
23787,62,2
23788,66,2
23789,158,4
23790,180,4
23791,50,2
23792,46,2
23793,60,2
23794,55,2
23795,38,2
23796,31,1
23797,47,2
23798,36,2
23799,51,2
23800,59,2
23801,172,4
23802,38,2
23803,65,2
23804,65,2
23805,44,2
23806,60,2
23807,39,2
23808,57,2
23809,32,1
23810,171,4
23811,50,2
23812,41,2
23813,43,2
23814,56,2
23815,174,4
23816,57,2
23817,47,2
23818,175,4
23819,48,2
23820,168,4
23821,43,2
23822,39,2
23823,44,2
23824,47,2
23825,137,3
23826,45,2
23827,165,4
23828,67,2
23829,60,2
23830,55,2
23831,158,4
23832,52,2
23833,161,4
23834,1017,5
23835,51,2
23836,61,2
23837,49,2
23838,43,2
23839,34,2
23840,54,2
23841,66,2
23842,50,2
23843,53,2
23844,58,2
23845,160,4
23846,17,1
23847,184,4
23848,41,2
23849,46,2
23850,44,2
23851,42,2
23852,1006,5
23853,50,2
23854,79,3
23855,39,2
23856,29,1
23857,19,1
23858,1040,5
23859,55,2
23860,44,2
23861,249,5
23862,53,2
23863,154,4
23864,32,1
23865,168,4
23866,68,2
23867,37,2
23868,48,2
23869,60,2
23870,45,2
23871,52,2
23872,698,5
23873,173,4
23874,58,2
23875,53,2
23876,161,4
23877,36,2
23878,47,2
23879,39,2
23880,64,2
23881,177,4
23882,42,2
23883,39,2
23884,120,3
23885,38,2
23886,55,2
23887,49,2
23888,157,4
23889,45,2
23890,179,4
23891,175,4
23892,283,5
23893,56,2
23894,60,2
23895,26,1
23896,38,2
23897,53,2
23898,157,4
23899,48,2
23900,47,2
23901,1028,5
23902,17,1
23903,47,2
23904,59,2
23905,170,4
23906,57,2
23907,52,2
23908,56,2
23909,33,2
23910,179,4
23911,33,2
23912,54,2
23913,157,4
23914,46,2
23915,29,1
23916,1017,5
23917,42,2
23918,246,5
23919,172,4
23920,47,2
23921,59,2
23922,54,2
23923,34,2
23924,58,2
23925,211,5
23926,46,2
23927,60,2
23928,53,2
23929,47,2
23930,50,2
23931,39,2
23932,57,2
23933,185,4
23934,89,3
23935,365,5
23936,42,2
23937,180,4
23938,60,2
23939,48,2
23940,52,2
23941,63,2
23942,180,4
23943,43,2
23944,69,2
23945,54,2
23946,38,2
23947,43,2
23948,64,2
23949,126,3
23950,43,2
23951,49,2
23952,65,2
23953,189,4
23954,304,5
23955,34,2
23956,57,2
23957,47,2
23958,61,2
23959,37,2
23960,164,4
23961,64,2
23962,168,4
23963,54,2
23964,62,2
23965,177,4
23966,49,2
23967,164,4
23968,57,2
23969,167,4
23970,55,2
23971,173,4
23972,185,4
23973,28,1
23974,126,3
23975,147,3
23976,40,2
