uid,n_null,discret_null
19814,58,2
19796,56,2
11469,45,2
4864,152,4
5594,169,4
4164,170,4
17827,171,4
8889,162,4
10335,57,2
7888,59,2
2734,63,2
12587,161,4
19308,163,4
3692,61,2
9129,48,2
13243,36,2
2579,35,2
16924,50,2
13315,47,2
14781,172,4
5202,160,4
9900,165,4
16825,159,4
11750,167,4
17847,22,1
13438,181,4
8145,48,2
10289,176,4
1672,51,2
9476,32,1
16473,56,2
7337,172,4
12524,55,2
17679,176,4
6859,53,2
6714,44,2
6183,44,2
17798,153,4
10075,176,4
8601,47,2
3847,63,2
12306,160,4
8349,164,4
15071,39,2
6035,165,4
6372,44,2
6836,160,4
12153,41,2
805,49,2
11910,176,4
15151,164,4
5463,159,4
4909,173,4
13869,61,2
14424,35,2
14382,37,2
5473,176,4
19429,49,2
14752,48,2
17109,162,4
2849,59,2
7531,49,2
16045,57,2
8719,170,4
19099,43,2
12824,170,4
7351,37,2
12164,166,4
384,59,2
18509,35,2
10622,153,4
9479,43,2
14691,50,2
2369,42,2
17202,168,4
6310,35,2
10844,174,4
13090,52,2
14239,49,2
10227,42,2
9245,47,2
15532,157,4
2648,163,4
11114,154,4
2859,55,2
8946,42,2
1479,167,4
11323,182,4
14235,37,2
887,48,2
4463,46,2
16432,39,2
12670,50,2
4703,44,2
5146,35,2
17443,62,2
3907,49,2
9282,176,4
11660,163,4
3680,160,4
1642,63,2
12096,47,2
7882,159,4
151,240,5
19785,35,2
7958,62,2
16258,51,2
10807,65,2
12333,165,4
7472,57,2
11653,55,2
13320,58,2
15378,165,4
1683,158,4
3401,165,4
728,53,2
19260,41,2
11954,38,2
13532,60,2
4555,176,4
15864,30,1
4682,151,4
17651,159,4
5836,166,4
606,49,2
10366,162,4
3844,50,2
10013,45,2
11740,29,1
9646,52,2
3698,50,2
2743,46,2
7184,164,4
3761,165,4
9610,170,4
4253,66,2
13700,163,4
17691,162,4
5926,43,2
6993,52,2
9605,54,2
11266,22,1
14637,58,2
16316,27,1
13239,174,4
11804,36,2
7501,51,2
12462,52,2
605,60,2
10714,176,4
11394,46,2
19152,156,4
16595,61,2
18242,165,4
1293,45,2
5781,47,2
2881,41,2
12958,50,2
12206,158,4
8275,159,4
7985,64,2
15394,166,4
17359,50,2
6034,160,4
4622,162,4
10601,35,2
2085,59,2
4718,42,2
9197,49,2
9390,164,4
10575,52,2
11975,65,2
4090,52,2
1912,56,2
9460,39,2
3987,172,4
18970,57,2
11493,162,4
13405,55,2
15089,36,2
1388,67,2
13298,50,2
3527,40,2
3449,48,2
4680,49,2
14843,165,4
9823,48,2
11654,168,4
6410,41,2
19176,42,2
7375,166,4
6087,49,2
5054,44,2
6260,161,4
5621,57,2
2238,160,4
16793,44,2
64,73,3
1046,167,4
11666,51,2
285,33,2
2200,34,2
1110,63,2
19868,40,2
19490,156,4
18313,57,2
826,165,4
13560,33,2
5583,62,2
19328,29,1
8345,41,2
3582,44,2
18713,151,4
259,60,2
8193,36,2
11792,55,2
4511,172,4
3916,49,2
9776,58,2
13667,1050,5
1780,173,4
11912,52,2
2444,181,4
2546,58,2
17653,168,4
19845,38,2
19186,167,4
19693,164,4
19214,33,2
11852,45,2
13312,58,2
17816,44,2
18654,40,2
6654,51,2
15397,157,4
245,181,4
11028,40,2
19612,158,4
14506,45,2
13099,55,2
10963,47,2
6016,50,2
14516,50,2
19350,59,2
10607,166,4
2504,155,4
1532,50,2
3405,153,4
16712,137,3
18126,33,2
4302,173,4
2985,48,2
919,165,4
19969,66,2
4168,176,4
3572,54,2
7564,50,2
4589,39,2
12676,52,2
15199,35,2
8657,38,2
12224,153,4
13046,59,2
13704,33,2
11245,36,2
12028,162,4
10319,166,4
17389,33,2
8433,152,4
7818,38,2
19639,47,2
19939,40,2
1686,46,2
5707,157,4
18629,61,2
4329,54,2
6231,46,2
4161,162,4
19486,34,2
11040,65,2
14922,43,2
18824,61,2
3084,47,2
2225,35,2
9216,155,4
3225,52,2
10444,42,2
16044,52,2
16794,49,2
821,155,4
5685,167,4
1646,163,4
9990,54,2
11600,42,2
17668,59,2
931,157,4
5588,160,4
3994,164,4
5386,51,2
6318,51,2
3596,47,2
406,154,4
9707,168,4
3970,35,2
4579,64,2
7583,38,2
2368,47,2
5110,38,2
3143,40,2
9491,180,4
15408,41,2
11736,37,2
5235,48,2
9009,168,4
5727,160,4
16625,52,2
9967,177,4
5372,38,2
757,48,2
11558,63,2
11103,37,2
10022,40,2
7288,38,2
13119,67,2
4452,48,2
13780,174,4
3186,58,2
17425,176,4
12165,16,1
10628,29,1
7860,45,2
10965,58,2
9961,40,2
10470,159,4
2867,50,2
18317,36,2
17921,49,2
12257,55,2
10759,35,2
12428,44,2
16444,153,4
12556,35,2
15438,179,4
8767,45,2
11315,41,2
8107,67,2
12444,159,4
12068,39,2
10475,49,2
4036,164,4
8832,49,2
4106,49,2
6770,166,4
10471,156,4
1904,184,4
7377,36,2
1025,179,4
15348,40,2
19898,42,2
17783,47,2
4636,56,2
14821,52,2
14214,150,4
2790,180,4
15744,180,4
6430,59,2
2307,39,2
16561,47,2
18047,180,4
2825,169,4
6698,167,4
14362,58,2
5824,59,2
10505,168,4
13370,43,2
9595,63,2
8694,158,4
8252,170,4
2422,43,2
12309,71,3
19829,174,4
1219,62,2
4332,40,2
13110,152,4
1999,36,2
18855,53,2
16956,51,2
19433,45,2
16508,51,2
10064,171,4
6181,40,2
12194,44,2
17993,51,2
9574,60,2
1119,41,2
7889,45,2
6607,59,2
10351,45,2
16393,58,2
133,34,2
11458,70,3
11735,69,2
3583,28,1
1109,159,4
972,36,2
10625,163,4
9150,163,4
10154,166,4
2059,168,4
8232,51,2
14253,179,4
10849,155,4
18067,177,4
5654,38,2
548,160,4
19714,40,2
16230,172,4
419,39,2
16553,60,2
4741,177,4
5111,162,4
9893,47,2
17194,51,2
1351,43,2
3849,169,4
2891,40,2
4247,180,4
5844,48,2
5978,159,4
10443,39,2
6897,51,2
10748,172,4
14767,51,2
15934,40,2
12533,46,2
14561,49,2
5634,176,4
11058,55,2
19520,47,2
16249,64,2
530,73,3
2650,30,1
10442,42,2
420,169,4
13093,48,2
1828,164,4
15873,42,2
2176,27,1
5443,60,2
11318,165,4
10434,56,2
11438,55,2
831,48,2
17652,166,4
6135,46,2
7260,171,4
10828,1050,5
3529,54,2
14537,59,2
12773,41,2
16069,51,2
9814,54,2
17048,56,2
18625,47,2
2548,47,2
5723,45,2
9764,162,4
17641,52,2
14465,46,2
7556,176,4
4760,47,2
15500,45,2
12965,1050,5
3827,47,2
6296,66,2
1484,37,2
17917,51,2
7,175,4
15357,53,2
16760,55,2
12200,54,2
15310,32,1
5391,176,4
9793,37,2
12812,176,4
32,53,2
16072,159,4
5142,60,2
3075,284,5
18325,173,4
16478,62,2
9208,48,2
2462,177,4
7443,60,2
16559,159,4
13484,165,4
13352,51,2
5740,29,1
13945,170,4
16290,159,4
3139,43,2
7316,44,2
9679,58,2
14720,28,1
17809,61,2
16114,240,5
18958,1050,5
9582,179,4
648,157,4
8496,52,2
7555,54,2
18708,163,4
1225,75,3
11366,159,4
12109,24,1
117,157,4
15716,47,2
11428,40,2
12501,177,4
19515,47,2
8848,161,4
3384,35,2
63,163,4
6229,165,4
4142,178,4
11284,32,1
13108,52,2
12672,41,2
8247,54,2
9354,43,2
2175,172,4
9315,43,2
12273,44,2
7015,162,4
5717,178,4
5220,170,4
16390,53,2
15493,39,2
10533,27,1
13419,58,2
7043,175,4
12780,69,2
12182,168,4
6042,46,2
9280,158,4
2447,46,2
14722,47,2
4287,52,2
7092,174,4
4392,65,2
3688,159,4
3782,48,2
2692,55,2
4498,71,3
11096,33,2
19971,38,2
15985,39,2
4596,48,2
9629,159,4
15041,42,2
3366,156,4
16260,58,2
11767,47,2
441,37,2
11215,28,1
17808,45,2
15668,64,2
8788,54,2
955,39,2
7330,44,2
11986,44,2
6732,51,2
5005,158,4
4015,51,2
8063,43,2
12208,49,2
12682,41,2
18805,160,4
17940,45,2
14989,44,2
14976,167,4
17821,63,2
9733,168,4
16192,168,4
11185,150,4
6179,43,2
10878,60,2
3103,160,4
15564,52,2
14292,48,2
17240,56,2
19036,39,2
11770,172,4
3050,50,2
13971,41,2
11057,23,1
965,59,2
1108,59,2
834,43,2
9095,42,2
9092,35,2
8779,168,4
10888,59,2
1229,53,2
10880,50,2
5841,161,4
9653,52,2
6168,167,4
16577,42,2
3570,70,3
4657,62,2
9313,43,2
17471,58,2
2861,175,4
11135,53,2
3834,58,2
1116,72,3
12914,40,2
4496,157,4
10961,35,2
18104,64,2
14444,185,4
10385,51,2
14683,48,2
5605,53,2
13716,161,4
8707,35,2
3355,26,1
13031,159,4
8800,49,2
7938,182,4
16960,50,2
12857,45,2
19114,48,2
1050,176,4
5271,47,2
10911,158,4
12098,44,2
144,53,2
617,55,2
5996,53,2
12922,33,2
5596,54,2
1529,52,2
14825,165,4
13909,169,4
18280,50,2
19903,51,2
11479,49,2
16606,174,4
11270,177,4
1875,43,2
9255,58,2
1235,155,4
16908,40,2
7438,44,2
7936,42,2
13536,35,2
11778,35,2
4671,65,2
146,48,2
13471,171,4
16345,42,2
7342,164,4
7046,41,2
10411,44,2
19958,43,2
5975,57,2
7780,52,2
4530,178,4
570,57,2
1041,168,4
14417,68,2
18421,39,2
5384,52,2
11669,45,2
3031,58,2
2150,169,4
12342,169,4
9456,184,4
10459,42,2
8752,160,4
496,173,4
4384,60,2
18510,156,4
5576,62,2
6600,73,3
7457,48,2
1448,158,4
9386,51,2
11392,44,2
7424,36,2
1521,162,4
8469,40,2
11400,59,2
7660,164,4
9661,35,2
12141,28,1
14631,60,2
12205,186,4
9779,58,2
809,165,4
5117,161,4
4355,65,2
5629,64,2
17577,56,2
1066,40,2
18214,42,2
12630,29,1
11226,41,2
7637,59,2
509,166,4
15463,47,2
15807,156,4
16506,54,2
4877,46,2
8473,41,2
9850,65,2
571,49,2
9338,42,2
11695,41,2
7803,172,4
13014,153,4
10818,50,2
7565,51,2
13184,34,2
19122,175,4
5793,165,4
1152,46,2
10425,59,2
7559,46,2
3153,35,2
9221,47,2
19413,42,2
18649,179,4
18364,49,2
13424,33,2
12896,36,2
16685,52,2
8318,160,4
5977,49,2
12932,40,2
16912,46,2
1593,38,2
18834,173,4
7553,48,2
7093,61,2
3626,64,2
138,46,2
4880,58,2
14395,34,2
5270,41,2
12794,49,2
8936,41,2
8425,175,4
6666,55,2
18079,163,4
10242,59,2
17464,177,4
6669,160,4
1554,49,2
1234,49,2
8282,177,4
11859,56,2
7741,49,2
7978,43,2
7178,48,2
7264,154,4
313,39,2
17942,36,2
10600,176,4
1545,55,2
4381,47,2
12366,49,2
5684,52,2
19245,46,2
6885,176,4
10582,44,2
13267,169,4
10644,33,2
14608,167,4
395,28,1
1638,49,2
1815,35,2
1705,36,2
18409,46,2
10099,172,4
15264,158,4
16168,49,2
11919,161,4
6898,173,4
4060,49,2
6391,62,2
16055,171,4
2724,165,4
10867,60,2
8398,48,2
15709,39,2
9043,29,1
4550,172,4
9694,40,2
788,10,1
15804,40,2
6703,164,4
1278,48,2
17339,47,2
15116,54,2
6161,58,2
10637,162,4
18872,41,2
12620,51,2
2329,61,2
4806,58,2
12179,33,2
18410,55,2
12031,172,4
17593,67,2
3887,71,3
851,56,2
13897,43,2
19827,162,4
11219,32,1
17169,45,2
10326,171,4
3927,44,2
956,48,2
15571,58,2
5966,23,1
15868,167,4
17728,158,4
2008,167,4
387,172,4
12731,162,4
14402,65,2
14522,1050,5
11608,160,4
17012,33,2
16665,158,4
10994,42,2
19556,176,4
18567,44,2
6791,154,4
13702,41,2
8932,62,2
17138,55,2
12512,44,2
18026,37,2
14014,32,1
2850,53,2
19797,54,2
657,162,4
7669,162,4
17564,45,2
10041,42,2
5436,56,2
9374,49,2
14728,51,2
4967,31,1
1592,166,4
19322,63,2
578,37,2
8426,153,4
15423,159,4
4129,42,2
17763,44,2
6415,159,4
16880,59,2
12378,37,2
373,172,4
16090,44,2
9359,159,4
12453,163,4
1422,177,4
12159,160,4
8533,60,2
13644,59,2
8333,163,4
7243,46,2
19914,167,4
2196,61,2
10360,46,2
5295,51,2
9515,56,2
5624,219,5
19075,43,2
14935,41,2
10510,163,4
18097,160,4
11064,54,2
11179,42,2
18845,162,4
1144,162,4
13517,42,2
16482,168,4
12372,164,4
18122,173,4
4323,58,2
15707,44,2
7762,49,2
2311,45,2
3259,48,2
15692,40,2
19870,51,2
14040,177,4
12783,62,2
19652,37,2
17741,49,2
13325,58,2
1195,49,2
6018,61,2
17910,166,4
12948,36,2
1695,32,1
6988,174,4
13450,51,2
1602,151,4
18987,161,4
8073,161,4
7115,57,2
15547,48,2
9368,44,2
4875,169,4
8055,26,1
12270,42,2
14610,46,2
5354,155,4
16871,161,4
10353,64,2
16384,42,2
18255,46,2
863,169,4
2812,161,4
6259,52,2
19194,46,2
6293,49,2
19826,60,2
12281,59,2
6264,161,4
7872,162,4
16612,45,2
7769,50,2
10364,34,2
17892,49,2
8109,177,4
10677,57,2
7944,172,4
15066,162,4
19182,42,2
4362,62,2
14367,43,2
18456,182,4
5618,50,2
14075,62,2
13001,55,2
8834,50,2
7528,55,2
10729,171,4
6043,39,2
3498,45,2
13957,152,4
17908,39,2
13436,60,2
18998,168,4
5057,62,2
10171,161,4
12225,54,2
173,174,4
6283,158,4
12060,60,2
3705,174,4
19593,48,2
17377,56,2
7058,62,2
541,35,2
2037,54,2
6926,162,4
19502,167,4
16698,51,2
14484,157,4
594,152,4
2183,44,2
14065,170,4
14318,37,2
5218,44,2
7626,49,2
3671,169,4
5283,43,2
9287,61,2
7135,60,2
14525,179,4
12184,45,2
16934,160,4
9957,160,4
16819,41,2
17057,44,2
635,33,2
14875,43,2
8122,59,2
8071,156,4
11034,178,4
12323,40,2
5246,37,2
18189,170,4
18507,47,2
11861,57,2
16644,37,2
16317,49,2
18499,167,4
195,50,2
14747,166,4
8819,159,4
14300,31,1
14114,174,4
16524,57,2
11346,63,2
16986,54,2
18145,60,2
12271,149,4
18403,48,2
8334,37,2
13035,45,2
5064,178,4
19317,65,2
8786,54,2
16814,175,4
17433,171,4
15351,172,4
5131,59,2
4272,160,4
3579,47,2
1678,43,2
2090,58,2
7323,158,4
5378,40,2
1654,44,2
8623,44,2
10190,173,4
12970,157,4
19650,43,2
6085,49,2
12941,172,4
11457,55,2
2234,48,2
16538,49,2
4737,174,4
12968,162,4
427,42,2
17591,56,2
15593,58,2
6050,52,2
11640,56,2
16460,158,4
2738,61,2
2901,159,4
16450,156,4
8690,156,4
9306,156,4
14227,49,2
12607,46,2
18880,169,4
4233,164,4
12085,55,2
8400,53,2
5610,169,4
18637,42,2
19097,49,2
13389,166,4
6206,166,4
14723,65,2
9301,47,2
4553,59,2
3184,168,4
6860,36,2
17481,164,4
12876,48,2
12698,150,4
10711,162,4
2926,45,2
9722,41,2
10456,60,2
5846,42,2
5683,59,2
6547,61,2
11498,49,2
16480,63,2
10731,49,2
13314,171,4
11254,56,2
4699,47,2
12558,47,2
2541,158,4
8179,47,2
14766,154,4
724,159,4
14176,39,2
8290,60,2
12601,168,4
7410,48,2
11538,47,2
51,27,1
8866,172,4
14591,182,4
10170,42,2
12593,52,2
11484,55,2
17975,65,2
9234,159,4
15161,164,4
12716,158,4
1779,50,2
14840,58,2
18775,166,4
7236,50,2
6461,45,2
4628,46,2
3830,49,2
16429,41,2
1917,38,2
10240,156,4
5020,47,2
16928,48,2
14883,54,2
13406,45,2
6065,160,4
1581,51,2
1936,45,2
11827,42,2
2889,42,2
8846,181,4
8069,39,2
7209,163,4
4227,47,2
3616,55,2
13753,54,2
8550,60,2
18817,41,2
17628,34,2
8562,155,4
15261,36,2
2010,155,4
19381,48,2
6202,44,2
10205,42,2
14378,47,2
13730,41,2
14324,164,4
2960,45,2
9349,154,4
3610,159,4
4540,176,4
3121,165,4
14613,164,4
11505,45,2
18144,49,2
7634,46,2
13963,155,4
1145,63,2
8798,47,2
7943,38,2
16067,44,2
14159,169,4
13567,179,4
10020,162,4
10580,174,4
7018,46,2
13812,38,2
5070,55,2
12308,48,2
5407,167,4
1418,59,2
15442,158,4
16350,174,4
761,57,2
474,52,2
19611,148,4
6139,173,4
4011,60,2
3846,45,2
16115,173,4
1018,39,2
18611,58,2
16815,66,2
1790,168,4
3167,44,2
1165,43,2
12259,155,4
140,44,2
9205,156,4
3234,50,2
9407,160,4
7028,46,2
4776,34,2
7927,168,4
16212,152,4
13507,42,2
14973,147,3
893,62,2
19390,68,2
13731,36,2
15892,56,2
12146,40,2
1270,173,4
13662,43,2
15682,45,2
16139,150,4
19334,168,4
3763,31,1
6796,45,2
7708,52,2
15080,66,2
14100,162,4
12559,162,4
3000,45,2
5017,150,4
19664,155,4
17112,47,2
19326,65,2
303,58,2
17817,165,4
16943,157,4
18940,31,1
10150,50,2
15003,53,2
8794,42,2
17580,44,2
19238,159,4
14798,31,1
1724,41,2
15159,156,4
2651,114,3
14581,49,2
12111,51,2
16208,43,2
13476,162,4
2539,165,4
5335,54,2
11879,49,2
6648,156,4
19048,57,2
8744,48,2
19252,30,1
9137,49,2
16183,54,2
12439,39,2
9266,60,2
14061,44,2
19002,65,2
17731,160,4
3694,60,2
4246,47,2
14192,51,2
13042,40,2
16213,178,4
11789,37,2
15201,47,2
5428,48,2
16396,166,4
2759,170,4
17535,36,2
19607,47,2
10452,127,3
17777,165,4
12156,165,4
15178,30,1
11176,160,4
1701,48,2
3884,59,2
2912,52,2
14938,182,4
14076,41,2
5761,148,4
18243,56,2
5756,65,2
8924,58,2
15115,53,2
15701,166,4
7794,38,2
14198,172,4
1013,59,2
4827,162,4
13015,32,1
19697,150,4
19310,180,4
12003,64,2
6891,174,4
14206,54,2
2143,160,4
14291,49,2
18267,46,2
17211,166,4
13719,172,4
4651,165,4
17191,59,2
18626,63,2
18631,59,2
8911,57,2
7003,43,2
14152,154,4
9292,53,2
593,49,2
12100,175,4
15795,39,2
14741,47,2
5081,57,2
12768,174,4
17024,61,2
18633,63,2
14156,44,2
13636,44,2
1782,43,2
4977,162,4
7150,50,2
3740,161,4
1504,51,2
11123,41,2
9141,42,2
68,54,2
6294,47,2
17145,158,4
14333,45,2
1942,166,4
8187,43,2
5149,70,3
12198,163,4
6597,53,2
16162,46,2
5682,42,2
15354,157,4
12346,155,4
14596,157,4
16073,42,2
10838,168,4
2806,183,4
15711,159,4
9968,49,2
13068,159,4
19633,53,2
13037,43,2
9766,48,2
11711,66,2
18211,54,2
5663,44,2
18296,40,2
4869,40,2
3014,37,2
8237,169,4
14434,58,2
2332,68,2
18115,54,2
12893,66,2
5024,45,2
13024,45,2
11775,160,4
19961,64,2
12015,35,2
17368,169,4
16490,41,2
2168,178,4
163,43,2
11724,165,4
19824,43,2
15923,53,2
16558,65,2
18150,55,2
11808,152,4
3553,65,2
10794,40,2
12154,52,2
10124,60,2
8392,51,2
3131,38,2
10477,163,4
718,91,3
9404,38,2
7091,57,2
5333,168,4
18965,65,2
1722,31,1
9453,173,4
2687,164,4
3082,41,2
8105,63,2
7196,52,2
5631,156,4
3978,65,2
6084,51,2
14416,52,2
7023,38,2
16949,41,2
3825,36,2
9427,51,2
19589,42,2
12506,59,2
8326,159,4
13478,31,1
19592,48,2
13515,174,4
13788,155,4
8325,39,2
720,170,4
18545,48,2
17447,49,2
15641,50,2
6032,160,4
14170,36,2
6478,64,2
17656,167,4
4613,175,4
15803,63,2
7137,53,2
1106,178,4
18327,52,2
9927,162,4
167,36,2
14679,58,2
17556,51,2
4720,164,4
4343,43,2
10422,51,2
4427,169,4
6147,56,2
3615,51,2
14093,163,4
1552,38,2
15430,36,2
13215,47,2
5938,48,2
11425,40,2
15202,32,1
3503,47,2
6063,71,3
19262,48,2
12585,49,2
11088,163,4
4715,31,1
16098,36,2
519,168,4
19897,54,2
504,40,2
3739,41,2
3650,48,2
5529,162,4
8622,39,2
5028,49,2
1172,172,4
6500,36,2
17251,162,4
2685,42,2
11410,35,2
254,160,4
10215,42,2
331,46,2
2195,48,2
2847,62,2
6712,42,2
122,45,2
5544,39,2
15044,56,2
5210,163,4
6506,47,2
16021,42,2
6370,160,4
9759,163,4
17363,27,1
5025,162,4
18465,51,2
2131,63,2
7455,47,2
107,63,2
3773,161,4
11201,152,4
5502,156,4
6541,63,2
6934,55,2
7409,45,2
19392,41,2
16017,158,4
16637,162,4
10691,165,4
13807,173,4
456,49,2
12403,53,2
7385,162,4
13367,38,2
6249,55,2
17241,44,2
6493,25,1
13316,40,2
5602,42,2
1487,164,4
4901,162,4
3573,47,2
3455,35,2
13689,41,2
11765,162,4
14391,156,4
6275,167,4
9857,37,2
2776,157,4
18091,62,2
13534,42,2
7148,58,2
7932,43,2
11952,163,4
11042,181,4
13362,45,2
2205,51,2
6295,41,2
15525,69,2
9269,47,2
6624,51,2
8784,45,2
5613,47,2
5708,165,4
19091,31,1
14556,152,4
11635,164,4
4577,45,2
1620,34,2
4672,34,2
1493,162,4
17078,45,2
8406,32,1
14282,52,2
6564,45,2
13305,40,2
19836,56,2
6863,166,4
19808,161,4
5850,43,2
8571,164,4
15342,42,2
11631,177,4
17379,50,2
4794,50,2
16629,169,4
13773,42,2
15439,58,2
17974,51,2
5829,33,2
15894,165,4
18392,159,4
4117,160,4
17648,46,2
1956,46,2
15462,20,1
14269,158,4
6784,45,2
12651,160,4
2416,44,2
17714,55,2
5675,163,4
4633,56,2
1430,29,1
9468,48,2
14454,47,2
16663,63,2
16546,161,4
5416,233,5
3779,53,2
18100,152,4
15899,169,4
5915,163,4
18778,169,4
1070,46,2
15498,49,2
4163,169,4
10381,46,2
18953,34,2
773,48,2
2956,53,2
7835,52,2
8108,40,2
9813,32,1
3588,46,2
4852,31,1
448,67,2
12776,180,4
16203,170,4
16634,41,2
8189,48,2
1974,44,2
19255,30,1
854,31,1
1431,54,2
12942,168,4
10538,46,2
10700,188,4
11853,58,2
18759,60,2
4274,47,2
2567,63,2
9908,51,2
6556,40,2
16332,35,2
14099,40,2
2297,51,2
18932,166,4
19158,62,2
10603,40,2
19762,48,2
9873,52,2
10811,151,4
10176,50,2
7021,66,2
12748,57,2
6831,59,2
1438,161,4
15508,163,4
14887,168,4
2518,42,2
11141,149,4
1079,45,2
7073,67,2
13286,42,2
10343,157,4
15376,60,2
11834,45,2
8284,161,4
18395,162,4
9644,164,4
9379,247,5
5317,32,1
5192,48,2
19207,45,2
16944,162,4
18937,45,2
8729,56,2
11378,166,4
12727,41,2
19648,171,4
6516,189,4
7199,60,2
9065,171,4
18237,38,2
10485,159,4
9156,53,2
2923,36,2
7830,60,2
15047,174,4
1303,159,4
5930,160,4
18040,32,1
6502,58,2
11213,31,1
11225,46,2
16835,169,4
16870,62,2
18420,58,2
8021,39,2
9697,175,4
19656,37,2
19695,49,2
3122,28,1
4751,153,4
18055,166,4
182,42,2
10031,58,2
5459,169,4
10852,40,2
16223,42,2
1807,161,4
4574,46,2
7133,40,2
5673,154,4
12529,28,1
19933,41,2
13900,59,2
7447,46,2
14111,38,2
8174,49,2
5749,48,2
2766,67,2
16205,41,2
15174,34,2
13751,173,4
15844,161,4
3845,171,4
10924,163,4
6875,45,2
9186,55,2
4742,168,4
8682,38,2
3027,58,2
14572,47,2
17021,62,2
2665,155,4
10026,42,2
6484,179,4
908,57,2
9064,174,4
327,156,4
2117,44,2
12976,55,2
7981,44,2
651,44,2
6734,51,2
10093,155,4
10710,44,2
18851,35,2
10776,151,4
5172,60,2
8964,44,2
4858,39,2
11656,39,2
16253,49,2
1657,46,2
1154,56,2
15452,42,2
12745,178,4
18516,46,2
18760,176,4
15110,43,2
6837,168,4
10668,39,2
1321,159,4
12660,51,2
19687,44,2
17448,49,2
2061,30,1
12762,147,3
2409,38,2
17985,43,2
15448,158,4
17431,108,3
5321,46,2
10873,50,2
14815,61,2
15596,41,2
12030,168,4
8816,158,4
9959,242,5
1058,44,2
1380,171,4
11039,172,4
1039,49,2
7327,46,2
4940,50,2
14595,45,2
14435,60,2
14399,179,4
12751,48,2
13778,41,2
65,61,2
7954,156,4
189,174,4
19065,60,2
5570,58,2
19168,44,2
8967,172,4
6233,160,4
8982,50,2
3674,48,2
12347,63,2
4721,53,2
19771,160,4
7045,187,4
10342,48,2
2212,43,2
12429,166,4
181,168,4
8782,41,2
3348,164,4
19741,51,2
4037,84,3
4265,176,4
9344,60,2
352,64,2
13804,44,2
15030,44,2
9529,161,4
19292,151,4
9286,171,4
10597,56,2
895,49,2
11547,163,4
7658,47,2
1020,48,2
329,46,2
3894,41,2
3013,161,4
14334,173,4
19189,42,2
16391,184,4
18065,45,2
2556,52,2
12950,36,2
15699,167,4
8896,55,2
17769,162,4
9808,175,4
14667,51,2
19765,42,2
13598,164,4
17058,50,2
8191,35,2
5050,50,2
6010,45,2
5642,40,2
13627,56,2
16219,55,2
17726,161,4
18029,68,2
1334,51,2
13882,53,2
2184,38,2
1983,50,2
16556,64,2
15157,160,4
6017,174,4
19353,43,2
3683,165,4
9704,167,4
13979,159,4
2624,44,2
19527,42,2
12647,46,2
7721,67,2
9103,55,2
17914,44,2
10995,71,3
8843,170,4
477,162,4
15830,165,4
18729,168,4
3108,170,4
14351,60,2
6833,160,4
15210,176,4
16707,46,2
15790,46,2
11421,50,2
19881,173,4
15742,180,4
2354,164,4
19359,173,4
7479,163,4
14148,55,2
16331,46,2
19882,45,2
17457,160,4
3175,173,4
18697,169,4
17053,49,2
13989,65,2
1837,45,2
13081,55,2
18551,170,4
15363,57,2
12126,57,2
17117,183,4
2599,43,2
9681,46,2
10235,59,2
4740,191,4
2608,159,4
16787,48,2
5891,41,2
4768,52,2
13330,54,2
8951,65,2
8101,166,4
9763,57,2
17637,50,2
15320,174,4
13189,42,2
17964,38,2
9534,55,2
19263,41,2
288,175,4
8793,159,4
15524,44,2
15046,61,2
6499,54,2
7068,44,2
16550,42,2
6910,167,4
13265,37,2
10905,173,4
9512,40,2
1123,39,2
15570,45,2
16278,65,2
12779,54,2
3472,162,4
3991,64,2
19692,64,2
13289,42,2
2230,179,4
1643,176,4
5554,49,2
7006,64,2
16093,166,4
175,170,4
18357,70,3
10724,45,2
14726,38,2
18818,45,2
6053,34,2
13162,176,4
17022,43,2
4008,167,4
11759,44,2
3521,157,4
11772,43,2
6670,168,4
18616,158,4
8549,165,4
10363,178,4
2695,50,2
14474,52,2
6740,54,2
4344,43,2
5077,42,2
13282,177,4
8806,59,2
7861,73,3
12329,49,2
18092,58,2
18297,64,2
14476,154,4
17567,47,2
1965,159,4
4205,56,2
7645,173,4
1723,173,4
7653,60,2
8311,168,4
19920,176,4
9744,162,4
9079,42,2
7684,166,4
18368,54,2
14807,63,2
17913,275,5
19258,180,4
19059,43,2
12292,52,2
10231,52,2
14169,161,4
8060,165,4
11951,59,2
11854,56,2
18472,170,4
6299,64,2
9428,37,2
14625,43,2
11528,41,2
7567,159,4
18061,181,4
14769,46,2
15186,59,2
7545,25,1
8957,62,2
2892,40,2
7270,38,2
12724,52,2
17568,45,2
3456,161,4
12418,181,4
14494,45,2
4868,52,2
11891,41,2
16985,179,4
10138,62,2
1847,44,2
6749,190,4
12496,57,2
7061,42,2
4953,47,2
16268,56,2
13565,40,2
1100,178,4
16872,171,4
6057,160,4
12042,163,4
18590,65,2
17420,57,2
17004,64,2
9684,164,4
12567,41,2
12717,46,2
8022,32,1
498,28,1
15775,45,2
11598,162,4
12639,60,2
11501,36,2
17879,44,2
12635,168,4
3630,62,2
11642,36,2
9040,174,4
1202,46,2
15367,38,2
9246,52,2
18193,57,2
2347,34,2
4545,42,2
5812,161,4
6901,165,4
7788,181,4
7519,44,2
9206,51,2
15809,45,2
13123,44,2
17411,41,2
16613,162,4
10202,64,2
671,51,2
16922,61,2
